user,followers,Friends,Tweets,Retweets
EstherCorderoS,1695.0,910.0,0,1
marudo76,5317.0,1254.0,0,1
coopescuelaideo,401.0,246.0,0,1
Mary_Elena_A,3453.0,694.0,0,1
JoseWalterTorr3,28.0,377.0,0,4
Febor_Coop,1051.0,436.0,0,1
VNUEcuador,3081.0,1067.0,2,5
JWalakira,1481.0,4997.0,0,1
amanda5811,60.0,282.0,0,1
karopasa,44.0,506.0,0,1
EscuelaEne,45.0,119.0,1,1
PrensaCuba_Ven,5456.0,4216.0,0,1
Alexand65054284,34.0,440.0,0,1
manu_alons0,23.0,94.0,0,1
ConsulAlejandro,887.0,1829.0,0,1
RodriguezYudier,151.0,317.0,0,1
CancilleriaPma,59904.0,1006.0,1,3
ambienterd,29282.0,1023.0,0,1
FabioCandiaPy,2356.0,2632.0,0,1
EmilioD30815372,11.0,158.0,0,1
VictoriaSeiasa,216.0,208.0,2,0
jesslima_de,21.0,34.0,0,2
pere_navarro,22792.0,3396.0,0,1
RafaPazHdez,147.0,787.0,0,9
viviana_simone,816.0,462.0,0,1
PpFigueroaH,976.0,529.0,0,3
RodolfoDiaz,644.0,2435.0,1,0
StephNiphagr,26.0,296.0,0,1
ingLaura17,490.0,1616.0,0,5
fbuyolo,7095.0,6318.0,0,23
JJesusAlvarez2,21.0,94.0,0,1
PedroJ_Cuestas,10918.0,3946.0,0,4
andresmezquida,233.0,196.0,0,1
LIBERA_ONG,137.0,195.0,4,0
AmeliaFonseca6,155.0,416.0,0,1
Biotropia,916.0,1383.0,0,1
NOR_76,1135.0,1336.0,0,1
maritza52878341,127.0,372.0,0,1
kunfud,2029.0,3754.0,0,1
IESFrancMontoya,70.0,161.0,0,1
PpiProyectos,121.0,234.0,0,2
BeatrizSedanoC,90.0,148.0,0,1
CMNUCC,50692.0,397.0,4,1
agaguigar,663.0,1356.0,0,1
GualGuzman,4056.0,1992.0,0,1
elreparaz,1055.0,444.0,1,1
oscarbust,333.0,1381.0,0,4
Del_Busto,1459.0,1064.0,0,1
Hub_INGP,111.0,108.0,0,1
AdrianaLopezPy,138.0,389.0,0,1
equorivas,301.0,199.0,0,1
sharecollabco,2205.0,1815.0,1,2
OdaidPanama,217.0,442.0,0,3
MGalardon,193.0,289.0,3,1
FSMP,841.0,1380.0,0,1
AcelaMartinez65,880.0,1081.0,0,1
Andesco1,6235.0,455.0,1,0
CreativePineda,227.0,91.0,0,1
OtraRss,65.0,329.0,0,1
Ingaolmos,325.0,322.0,0,1
Isabelsm3,3686.0,2197.0,0,2
EducaMerida,723.0,1257.0,0,1
jsesquer,1381.0,983.0,0,1
BetaurrekoMorea,3200.0,1724.0,0,1
cguerrero22,43.0,26.0,1,0
PsdeDiversidad,1585.0,294.0,2,0
HamzyCODE,92818.0,5874.0,0,1
juancristobalrv,1403.0,1297.0,0,7
jerusalenyadi,875.0,2987.0,0,2
bearmenteros,939.0,954.0,0,1
LauLbe,195.0,903.0,0,1
enriquepapa1,200.0,454.0,0,1
DiegoTroncoso,3729.0,4579.0,0,1
Cirino10038897,3.0,136.0,0,2
ZanahoriaTime,90.0,2366.0,0,1
apradilla,1638.0,1248.0,0,2
santateclainfo,663.0,489.0,0,1
javierjileta,2697.0,1062.0,0,1
CEEDUnesr,194.0,80.0,0,1
minasenergiaupm,4371.0,4943.0,1,1
agua_ambiente,430.0,1791.0,0,4
MoissRodrguez1,299.0,266.0,0,6
CajavivaCRural,1083.0,722.0,0,2
JoseCarlosRguez,8891.0,3761.0,0,2
davidhe09433483,6.0,3.0,0,1
Carolinagodo,513.0,2046.0,0,1
MiriamValverde4,100.0,194.0,0,1
YrJuan,304.0,1097.0,0,1
AlboradaAlba,333.0,618.0,0,1
rmcoopera,94.0,207.0,1,0
SalutMentalCV,1113.0,89.0,1,0
JuanAlbertoBus5,41.0,46.0,0,1
jgarridoo,1503.0,734.0,0,1
criszaldivarc,118.0,200.0,0,1
juanlayda,951.0,1900.0,0,3
AMEXHI_Oficial,1785.0,232.0,1,0
FelipeHoracioM1,44.0,79.0,0,2
RuizMartinto,31.0,123.0,0,1
SantaellaJulio,7515.0,380.0,0,1
rutenca,5462.0,4414.0,3,2
EDGARSARDI,41.0,26.0,0,1
UNESCOsanjose,601.0,393.0,1,6
jtintoreocean,845.0,720.0,1,0
htlpuro,1096.0,2332.0,0,3
martincalabria,152.0,457.0,0,1
HumbertoJQuint2,112.0,347.0,0,2
n_galloso,1226.0,2892.0,0,1
CubainKenya,2057.0,3275.0,0,3
juzbadoayto,870.0,1840.0,0,1
gv2024,504.0,772.0,0,2
UEmbPy,453.0,225.0,1,0
DanielLanda,84.0,377.0,0,1
an_empar,224.0,225.0,0,1
ramosnadia,2266.0,3250.0,0,1
BECKORT,31.0,753.0,0,1
gabrielcamero,540.0,190.0,0,2
SVS_Sitges,510.0,449.0,0,1
MarioHerBe87,203.0,425.0,0,1
giova_vala,203.0,277.0,0,1
valeroconchavez,1011.0,1205.0,0,1
BrainaOmar,107.0,186.0,0,2
TArmenteras,37.0,42.0,0,1
beambif,6305.0,4410.0,0,1
DanielHoracioR6,13.0,109.0,0,1
Rodneyjj,166.0,163.0,0,1
marianalg_09,91.0,562.0,0,4
lisneymilano,59.0,93.0,0,1
africabustamen1,81.0,198.0,0,1
PNUD_Venezuela,3363.0,379.0,55,0
FNAmbiental,40616.0,1326.0,0,2
xotaerre3,430.0,794.0,0,1
Liliana_ArroyoM,2063.0,3788.0,1,2
PortilloBsAs,459.0,115.0,0,1
AnaCVallejo12,1101.0,3050.0,0,1
whertusky,290.0,453.0,0,1
mariale1358,93.0,488.0,0,1
CAICongresoCdMx,157.0,391.0,2,0
GoTechMadrid,1631.0,1680.0,0,1
tania_eulalia,1284.0,702.0,0,2
28_robles7,991.0,1174.0,0,1
SENALLASALTRA,5153.0,5333.0,0,1
lariojaexterior,149.0,222.0,0,1
Aleacostaj,697.0,275.0,0,1
medicusmundi,5807.0,1014.0,0,1
BigDataCol,4400.0,4990.0,1,7
Jamesruis7,28.0,304.0,0,2
AlvaroJ01249549,29.0,199.0,0,1
williamcasique4,2522.0,4926.0,0,1
Anthoppp,17.0,46.0,0,1
AmandaA25163942,152.0,112.0,0,2
TERESITAVARGA20,23.0,9.0,0,1
apedrozoacuna,1098.0,1015.0,2,0
haurralde,798.0,1263.0,1,2
cant_infinita,51459.0,1059.0,0,1
rizzo_paula,454.0,1221.0,1,0
Epson_ES,6239.0,3275.0,1,0
Hab_Sostenible,96.0,216.0,1,1
Carola_EB,200.0,545.0,0,1
procladeyanapay,224.0,199.0,0,1
felixmartinez_n,439.0,321.0,0,6
Dayana99091514,69.0,286.0,0,1
MA_Carrillo_S,101.0,36.0,0,1
DIEGOFHERRERA,2724.0,2966.0,0,1
anagimenezanton,591.0,895.0,0,1
jernestogg1960,38.0,136.0,0,1
lfogliatti,147.0,177.0,1,0
inesluis,11303.0,8921.0,0,1
raquelmonzonWWF,1935.0,1105.0,1,7
Marcela45231150,145.0,470.0,0,1
PCNPost,849.0,1187.0,0,1
EmbaMexFra,13255.0,1984.0,0,2
cnccapital,878.0,1394.0,0,2
estebanveneno75,19.0,219.0,0,1
HelenGloverP,164.0,188.0,0,1
Cebek_,2709.0,273.0,0,1
javierfrancofer,2073.0,808.0,0,1
visionpolitica7,18165.0,1484.0,1,0
Fernand_hernndz,59.0,61.0,0,1
embacubaserbia,3319.0,375.0,0,1
andres_pedreno,4254.0,372.0,0,1
EvaCaroMadrid,402.0,486.0,0,2
Biblio_Social,4003.0,1554.0,1,3
JosefaRamos1159,74.0,329.0,0,1
NancyRamiaM,99.0,62.0,0,2
IRSLaRioja,859.0,798.0,1,3
ACN_Cuba,21081.0,307.0,0,1
Profe_HR,137.0,814.0,0,1
PacoMolina5,328.0,172.0,0,1
HugoPupo4,1313.0,4998.0,0,1
florit_carmen,17.0,46.0,0,1
unizar,20121.0,432.0,1,0
Davidpastoro,1.0,9.0,0,1
leplatam,105.0,56.0,0,1
stella_usal,122.0,207.0,1,0
FoundationVeer,382.0,10.0,0,1
josefinalost,4.0,37.0,0,1
Orkydya,926.0,894.0,0,1
NicolasLopezSEO,2259.0,1721.0,0,1
Vanessa10_23,112.0,171.0,0,1
aportapatria,1447.0,2021.0,0,1
Ireblanche,141.0,119.0,0,3
EstelaYoMisma,261.0,360.0,0,1
claudia_patino,359.0,899.0,0,1
juancarcubeiro,16832.0,3741.0,0,1
informativo24si,74.0,310.0,0,1
MostraCultivoBM,93.0,237.0,0,1
Amy28350260,55.0,388.0,0,1
MaricelaPereir,223.0,326.0,0,1
Rosariomalavee,94.0,127.0,0,1
arantxalm,1091.0,1265.0,0,1
Laura_Gons,147.0,192.0,0,2
joseeudito,100.0,115.0,0,1
titarm2019,157.0,552.0,0,1
Janss014,532.0,5002.0,0,1
Red_EsAgua,1707.0,980.0,0,1
CeUICN,2876.0,231.0,0,1
Bibiana_Cossio,15.0,258.0,0,1
LourdesAtrio,269.0,223.0,1,0
pastu0503,2062.0,1884.0,1,0
WLoroz,314.0,923.0,0,1
IsabelLop,313.0,603.0,0,1
joelsas,9202.0,739.0,1,0
Senniaf,7933.0,793.0,7,0
MartaMLedesma,941.0,509.0,1,0
erick_zeas,197.0,295.0,0,1
swanwsolutions,111.0,387.0,1,0
sebawaisgrais,1200.0,836.0,0,1
jpfmarker,116.0,248.0,0,1
AngelloJazzaro,9.0,185.0,0,1
IsabelSalazarJ,66358.0,2421.0,0,1
omartodavia,1544.0,3216.0,0,2
FranGarciaArtis,777.0,1309.0,0,2
pepitajimenez03,43.0,78.0,0,1
JorEPR,55.0,320.0,0,1
pdiazlaborda,108.0,316.0,0,1
Delcy_Cade1,100.0,173.0,0,1
AntonioSuarezC,190.0,125.0,0,2
MunozAnabelen,226.0,161.0,0,1
asesoriatecnica,2779.0,3075.0,0,1
Laboratoriorg,126.0,426.0,9,0
lamoros2017,328.0,290.0,0,1
PUCV_Santiago,1145.0,1540.0,0,1
frgualdron2,1753.0,997.0,1,0
ezertuche,106.0,285.0,1,0
AbdielAntonio,3663.0,1134.0,0,4
LiliSierraM,110.0,326.0,0,1
NataliaAc09,220.0,260.0,0,1
blazquezsara,831.0,672.0,1,0
FasicRefugio,49.0,109.0,0,1
MarcoDe57,303.0,592.0,0,1
MaxiGarcia2019,1027.0,393.0,0,2
AguSanchezM,378.0,3935.0,0,3
hassanoropeza,291.0,530.0,0,1
elcirculo_uy,35.0,198.0,0,1
LiliVillamizar1,424.0,437.0,0,1
DalianaLopeez,100.0,132.0,0,1
PachoManjarres,137.0,22.0,1,0
mejialaalcaldia,715.0,497.0,3,1
Bioeconomia_web,1567.0,40.0,1,0
DaniPatinoCCOO,443.0,234.0,2,0
ModeloCanvasCai,214.0,125.0,1,0
FundacionMainel,1058.0,1445.0,0,1
GabrielBotell20,75.0,437.0,0,4
FancvArg,16.0,356.0,0,1
albertobokos,985.0,679.0,0,1
fe_en_el_futuro,34.0,424.0,0,1
Deivisguerra,560.0,1421.0,1,0
SANIDADCERMICV,1051.0,2376.0,0,5
Ilopeztriana,717.0,369.0,0,1
URambiental,507.0,156.0,0,4
guillenrobles1,61.0,156.0,0,1
Estress4,290.0,591.0,0,1
BCNArgentina,4916.0,869.0,1,0
dayseomurcia,329.0,167.0,0,1
Reciaria,1008.0,112.0,0,4
CamaraBurgos,775.0,588.0,0,1
Nata_Polanco,325.0,936.0,0,1
mieluney,1970.0,4271.0,0,1
mariodddg,24.0,40.0,0,1
fraholiver,143.0,300.0,0,1
jurista_1,447.0,1777.0,0,1
Rangeldiez,1015.0,973.0,0,1
ammonitesmd,1855.0,4442.0,0,1
reflejo3c,3180.0,3105.0,0,1
HubitoTintel,589.0,1759.0,0,1
SoyCibelino,2544.0,3976.0,1,11
II_Hidraulica,2747.0,324.0,0,1
FeafesEmpleo,1522.0,1100.0,0,1
Licores_1890,112.0,248.0,0,1
CarmenMendezRol,95.0,153.0,0,1
SebastinPelegr1,2.0,59.0,0,1
ProfeBarreto,1357.0,4993.0,0,1
juantroyafuerts,2504.0,269.0,0,1
JovenClubGranma,35.0,129.0,0,1
mariselafont,289.0,385.0,0,1
BlancaMiedes,766.0,2443.0,0,4
diecanomo,9.0,48.0,0,1
IMTA_mx,10656.0,102.0,0,1
33sdp10,7.0,39.0,0,1
CarlosFdeCossio,3664.0,484.0,0,1
jmateu6,179.0,119.0,0,1
immaropri,66.0,180.0,0,1
COLNUD,62.0,143.0,1,0
Carloscuadro9,58.0,622.0,0,1
DistilledInn,941.0,247.0,0,2
AminInfante,524.0,827.0,0,1
ComunicaValor,320.0,622.0,0,1
juanluiscano,75516.0,1004.0,0,6
valenti88435469,1.0,23.0,0,1
Grupo_Envera_,2318.0,1038.0,1,0
Kayaye20,58.0,44.0,0,1
LaDaniMema,20.0,190.0,0,1
Sedesoh_IS,464.0,174.0,0,1
LEAP_Agri,230.0,133.0,0,1
tecambupm,375.0,1593.0,0,2
OliverEscobar,5058.0,4778.0,0,1
SSDM_Edomex,631.0,312.0,0,1
BrayanM_Herrera,92.0,338.0,0,1
RiksinakuyEc,24323.0,5073.0,0,1
arroyoquero,1970.0,3114.0,1,2
GinBergen,360.0,405.0,0,1
FOJUVEOax,4.0,27.0,1,0
gorkamac,66.0,556.0,0,1
Telefonica_Col,8559.0,602.0,1,0
teiknasocial,184.0,875.0,1,0
juanvirgilio26,1341.0,3674.0,1,0
GRISCARMENGRIS,544.0,1522.0,0,1
ODSColombia,328.0,293.0,7,1
ivanocarreno,661.0,1534.0,0,2
CinthyaECasilla,19.0,175.0,0,1
Eugenia_Aq,1229.0,977.0,1,2
anadovalfraiz,306.0,335.0,0,1
SilviaMorimoto,1893.0,1099.0,4,7
CIgualdadGenero,6206.0,2152.0,1,0
AperitivoSnacks,1029.0,1570.0,0,1
Joswroberto27,41.0,19.0,0,2
Almanza1708,24.0,108.0,0,1
rgdfactoria,2548.0,2492.0,0,1
blackhawkPPT,355.0,1393.0,0,4
LaisAbramo,129.0,234.0,0,1
SyrArgentina,369.0,1819.0,0,1
CLARAISABELGAR4,2436.0,5001.0,0,1
Juli130714,114.0,152.0,0,1
AldeasEspana,10164.0,765.0,10,2
DaniFVMotor,52.0,135.0,0,1
sergiorengifo,969.0,225.0,0,2
FedericoMartire,571.0,1076.0,0,1
Cirarod,610.0,618.0,0,1
aescoff,577.0,663.0,0,1
jmnadal,249.0,405.0,0,1
infoagamed,1387.0,1074.0,1,1
hasriverab,573.0,449.0,0,1
tomsarguello1,37.0,277.0,0,2
ciberyolanda,3073.0,1351.0,3,1
RosasFrias,69.0,240.0,0,1
AMIQGreenChem,800.0,288.0,0,6
anambarreira,872.0,1159.0,1,0
PMORAG71,21.0,141.0,0,1
Javi_AlvaradoLl,70.0,315.0,0,1
Danisala123,99.0,41.0,0,2
SerchL83,45.0,390.0,0,1
LEOPINEROSB,63.0,75.0,1,0
ArteagaMireya,879.0,656.0,2,0
OngIsabelMartin,383.0,631.0,1,0
concemacias,1958.0,936.0,1,0
fundacion_te,4.0,94.0,5,0
ComoMeMuevoUy,893.0,2188.0,0,1
LayaCamilo,46.0,101.0,0,1
PedroSa51919747,55.0,264.0,0,2
MValenciaBetran,1069.0,1068.0,0,1
ManfredEssome,374.0,1447.0,0,1
katocastor,70.0,1524.0,0,1
Pilaralonsogago,42.0,139.0,0,1
MeyTelloVico,285.0,348.0,1,0
J_RojasW,140.0,229.0,0,2
Rosmendez_,165.0,61.0,0,1
EmbEspHungria,1986.0,349.0,1,0
noticiesdigital,2273.0,2243.0,0,1
JuanTraba1,84.0,84.0,0,1
NATSAL21,1372.0,1415.0,0,1
Suripatri,145.0,230.0,0,1
CambiemosMolina,1331.0,1182.0,1,0
Rodri060298,154.0,216.0,0,1
ezequielab_,291.0,429.0,0,1
PatriciaAriasV,10.0,60.0,0,2
alfonsotepox,761.0,2303.0,0,1
Idegallardo,53.0,97.0,0,1
LolesBerlin,583.0,1390.0,0,1
CLRR_DUA,597.0,1832.0,0,2
VictorMogica,547.0,1278.0,0,1
vsegaf,118.0,528.0,0,1
Lumiere70257601,150.0,413.0,0,1
CitibanamexCS,4167.0,1110.0,1,0
CapacitacionFAO,1199.0,1826.0,2,0
javiervarela,4941.0,1077.0,1,0
AMIQinnova,679.0,146.0,0,4
INTECOcr,1513.0,412.0,6,0
MareikeEberz,1075.0,2255.0,4,17
octaviovergara,512.0,245.0,0,1
_OrtegaVictoria,6592.0,1070.0,1,0
rubenolallas,1201.0,999.0,0,2
dalia_correa,2151.0,1468.0,1,0
karenhaa,357.0,1373.0,5,2
UNFPA_Ve,3793.0,1347.0,1,0
UAM_Economicas,764.0,285.0,0,1
perojomartiatu,8.0,112.0,0,1
mariajpico,3467.0,1973.0,0,1
ONGDSED,4144.0,1348.0,1,0
psoeabaran,794.0,1245.0,0,2
amarroquines,82.0,174.0,0,1
efro0000,841.0,1388.0,1,0
maria_tejedo,185.0,236.0,0,1
excelenciacl,4181.0,5002.0,0,9
OIenMurcia,1325.0,1472.0,1,1
PaulaGlezCetina,1357.0,231.0,0,1
teamprectali,2.0,32.0,0,1
alexiaeco_TI,438.0,605.0,0,2
lateretere65,102.0,36.0,0,2
pressgirlk,2213.0,956.0,0,1
Vi_Simon,1225.0,2161.0,0,1
Rikylanuevavoz,442.0,3134.0,0,1
Adaliasalazar,107.0,167.0,0,1
jm_callejas,271.0,308.0,0,1
Pythaya,746.0,1294.0,0,1
amanozfundacion,786.0,624.0,1,0
G0m33026762,6.0,58.0,0,1
JohnOca65466606,5.0,12.0,0,1
NormaMunguiaA,773.0,362.0,0,1
jurlaceramica,534.0,226.0,0,1
xescmiralles,3139.0,3400.0,0,2
carloscardonaok,3639.0,1955.0,0,1
Jo_Peluffo,585.0,2149.0,1,0
javi_julio80,96.0,471.0,0,1
Isabelgranero2,35.0,38.0,0,2
FormadosEcuador,721.0,230.0,1,0
SelectivaRRHH,426.0,562.0,0,1
MeCollell,189.0,339.0,0,1
reds_sdsn,3375.0,958.0,1,2
EmmaNMorley,144.0,321.0,1,0
gildardoabogado,257.0,180.0,0,1
Mari4_HR,141.0,646.0,0,1
Delvillapa,3.0,26.0,0,1
ernestojnavarro,390.0,1027.0,0,1
CiroProject,10.0,39.0,0,1
santillecha,1043.0,1161.0,0,1
samy_hc,306.0,555.0,0,1
joalher,3213.0,2219.0,1,0
RaulHer82810628,1.0,5.0,0,1
Isramanzano,986.0,471.0,0,1
arosuna,5035.0,3221.0,0,1
lrarmenteros,532.0,1000.0,0,1
MariaJosMolina1,3053.0,1389.0,0,1
ElenaPintor,699.0,698.0,0,10
ladriyoo,87.0,43.0,0,1
ONGD_CERAI,3299.0,1172.0,1,0
TevaFarmacia,4906.0,1846.0,1,0
Frannarv19,135.0,239.0,0,1
CofZam,950.0,398.0,0,1
BBVAData,3365.0,390.0,0,1
ArcherSierra,2243.0,642.0,0,1
ErickMuneton,14.0,60.0,0,1
embacubaven,20147.0,2137.0,0,1
verde_antonio,779.0,303.0,0,1
jeannethCC1,37.0,220.0,0,1
AbgCapa,30.0,123.0,0,1
Maricbel,1.0,6.0,0,1
filoethics,61.0,230.0,0,1
libelium,9053.0,589.0,1,0
fernandoceronv,820.0,1242.0,0,1
IpasLatina,25721.0,26299.0,0,1
YellowskyEnergy,42.0,164.0,0,3
ColliEvangelina,344.0,229.0,2,8
ursulacarreo1,155.0,300.0,0,1
alfa3escolar,137.0,884.0,0,1
GuerraTailer,646.0,2255.0,0,2
yolandafgomez,5872.0,661.0,0,1
TRENCADISOPOSI1,6.0,51.0,0,1
MichaelPerezH,93.0,259.0,0,1
paolaminoq,828.0,366.0,0,1
JuanCaProano,261.0,85.0,4,1
coopinte,171.0,422.0,0,1
GobOax,135123.0,6769.0,0,1
Inma_DA,1025.0,660.0,0,1
Zurita100,29.0,14.0,0,1
Faviolamilliman,76.0,84.0,0,1
JdelosNietos,405.0,262.0,0,1
AlesajoraGm,124.0,261.0,0,1
DirectorDAS,2548.0,722.0,0,2
emmapb13,565.0,815.0,0,1
IPHEinclusivo,1573.0,276.0,0,3
merchegm,254.0,523.0,1,0
KarolinFernnde1,61.0,80.0,0,1
MSMK_,4062.0,3112.0,0,2
ReveronWilma,1046.0,1588.0,0,1
imartintrujillo,11.0,37.0,0,2
AMGNMx,957.0,193.0,1,0
filorug,168.0,251.0,0,1
danielroru,102.0,977.0,0,1
gustavovaldivie,563.0,545.0,0,1
SandraVeracruz,419.0,1084.0,0,3
inito70,1561.0,1967.0,0,1
fundacionsigno,3315.0,4782.0,0,2
incluidods,162.0,92.0,2,1
nusferatuzodd,630.0,2038.0,0,1
DesireeCR10,266.0,332.0,0,1
onucolombia,32088.0,345.0,5,0
consuladord_chi,496.0,168.0,0,1
Argota3,96.0,695.0,0,1
jlgomez13,485.0,1947.0,0,3
ACOFOP,1630.0,745.0,0,2
nazareno9999,21.0,55.0,0,1
TriCiclosB,10016.0,1278.0,1,0
gmialvare,20.0,84.0,0,1
21gramos_net,1162.0,711.0,0,1
j_murillo_arias,1529.0,1321.0,0,1
rapisarda_sahji,112.0,132.0,0,1
INTABioenergia,2950.0,125.0,1,1
dialogosv,1073.0,466.0,3,1
1A_Ingenieros,704.0,529.0,1,1
edelbeo,8.0,32.0,0,1
philipp_hessel,475.0,400.0,0,1
maribelam67,90.0,141.0,0,1
GAgroamb,250.0,354.0,1,4
maripriorato,3436.0,3387.0,0,1
YohanaReyesLR,36.0,113.0,0,1
gladis81738011,3.0,28.0,0,1
CristinaAdecco,30.0,40.0,0,1
MariTriniGiner,8916.0,3021.0,0,1
GMPSistemas,394.0,1422.0,1,0
lorenalip,637.0,3499.0,0,1
horacio_rv,10220.0,4359.0,0,2
paulinatipan,257.0,702.0,0,1
CAVEDATOS,3737.0,201.0,0,1
RayCazorla,1155.0,4405.0,1,0
Joseraf11520177,30.0,40.0,0,1
conseur2000SL,123.0,351.0,0,1
MujerCientifica,1146.0,145.0,0,1
SantiCruz,1487147.0,712.0,0,1
neiva79332924,2.0,6.0,0,1
Kontxaki,3468.0,2962.0,0,1
japs644,118.0,53.0,0,2
CubacooperaEcMN,12.0,32.0,0,1
MFdezCriado,338.0,332.0,0,1
JFBarranco,42.0,132.0,0,1
graciajosa,834.0,785.0,2,3
Verleneprettyma,89.0,74.0,0,1
KAZcarrabias,84.0,119.0,0,1
ProfeMerida,9150.0,1692.0,0,5
YolandaRodVal,834.0,1285.0,0,1
nonojimenez,154.0,467.0,0,1
Cecilia85430264,3.0,2.0,0,1
miguelmilan,232.0,438.0,0,1
CEARMadrid,950.0,622.0,1,0
LuciaSa77851765,10.0,146.0,0,1
RSE_Extremadura,2202.0,1049.0,1,3
IsaDLen2,35.0,218.0,0,1
DiegoAlonsoSac1,3.0,14.0,0,1
SistemaBiobolsa,1545.0,182.0,2,0
Happen_Inn,1333.0,816.0,1,0
BestiasAlVolant,20923.0,2485.0,0,1
brasonhj,440.0,1411.0,0,1
Ori_SaludGlobal,98.0,157.0,1,0
missylolahuetem,10792.0,3265.0,3,1
FabianaCoustau,33.0,105.0,0,2
DanielaRojasRi3,23.0,38.0,0,1
Cr9Rojas,669.0,1759.0,0,1
esunix_oficial,39.0,506.0,0,1
marilayet,1.0,19.0,0,1
JBGtuitero,1512.0,1952.0,0,1
ariadnelena,41.0,109.0,1,0
ManeJarroud,253.0,130.0,0,1
PabloJo05,75.0,93.0,0,1
cdugotru,61.0,148.0,0,1
SilviaCasSer,287.0,970.0,0,1
GSostenibleUSB,291.0,212.0,2,0
ArnedoJulia,107.0,674.0,0,2
Fabivergara,104.0,286.0,0,1
claudiovidalg,2175.0,873.0,0,1
csostenibilidad,6978.0,4120.0,0,5
suibaro,114.0,91.0,0,1
Sanlux1,270.0,582.0,0,1
AndreaitaLo1,135.0,198.0,0,1
mauolmedo,5393.0,1025.0,0,2
Socialworktime,881.0,2210.0,0,1
nita_macia,1332.0,1305.0,0,3
mujercelta,2635.0,2917.0,0,2
sacasa_u,915.0,376.0,0,2
CIRDCapacita,898.0,1459.0,0,5
ODSTerritorioEc,903.0,254.0,10,1
FloraMartinB,436.0,72.0,0,1
dsocial_V,9162.0,1171.0,0,1
veronicaquijada,252.0,1302.0,0,1
SaraMon081,368.0,525.0,0,1
PrensaLatina_cu,101100.0,1336.0,0,1
elisendarealp,207.0,217.0,0,1
CalebRojasC,892.0,1838.0,0,1
Ilychi1,487.0,414.0,0,1
tomasrrp,71.0,134.0,0,3
ralvariza,684.0,1428.0,1,0
EMUASA_Clientes,1921.0,577.0,0,3
JM_Yturralde,1033.0,796.0,5,10
Inakin,340.0,816.0,0,1
cg_aranda,499.0,722.0,0,4
LissetteBrbara1,34.0,25.0,0,2
angellavariega,1808.0,1509.0,0,2
ONUBIBUV,135.0,291.0,0,5
JaviBarzalobre,953.0,647.0,0,1
nahueloddone,3610.0,1861.0,11,3
JoscarCastilla,5573.0,680.0,1,1
CarlosChacha10,33.0,192.0,0,1
Paloma99KX,1105.0,2307.0,0,2
valesalinast,181.0,405.0,0,1
Efrain_profeYim,28.0,147.0,0,3
eClinicalTrial,10981.0,9262.0,0,2
ArielGarciaUCR,5348.0,1378.0,0,4
MartinPerez,10875.0,7449.0,0,1
osdegesime,263.0,488.0,0,1
lolaruizgarrido,98.0,191.0,0,1
FMdelaC,1158.0,5001.0,2,0
FotoIvanEscobar,625.0,314.0,0,1
Regla_Tvidal,6.0,174.0,0,1
MPAlonso,17937.0,12373.0,0,1
Rus087,78.0,1893.0,0,1
aeleendaniela,70.0,97.0,0,12
joseloleal,337.0,803.0,0,1
AlexGilGlez,156.0,349.0,0,1
PNUDSV,29246.0,2471.0,7,0
marialuisach,211.0,328.0,0,1
alexcitroni7,5123.0,1087.0,0,1
JGoldschtein,349.0,259.0,0,1
JuanCLastiri,30277.0,2221.0,0,1
Ctorrentep,2530.0,2740.0,0,1
Alfredo13788892,32.0,75.0,0,1
LolesLpz,350.0,716.0,0,3
epsd_costarica,61.0,139.0,0,1
cideant,88.0,87.0,0,1
amoryluchasoy,150.0,320.0,0,1
marygonza0,101.0,42.0,0,2
juancarlosgb_,13485.0,50.0,0,3
Oriana_BL,250.0,918.0,0,1
chestel28,626.0,195.0,0,1
mabel_efectocrp,131.0,254.0,0,1
diiana_cm7,9.0,140.0,1,0
DanielaPerez_25,131.0,189.0,0,1
fergm56,200.0,292.0,0,1
alexagacebo,1367.0,396.0,0,1
hacesfalta,40235.0,1332.0,2,0
Rosauravelaaz,105.0,108.0,0,1
cimagenpublica,190.0,450.0,0,2
BegoGuz,343.0,1052.0,0,1
YDmguez,224.0,143.0,0,4
uniceflac,73231.0,780.0,1,2
PNUDRD,9381.0,677.0,0,1
ControllCEO,158.0,432.0,0,1
FSelectiva,77.0,378.0,4,1
kathylu2012,39.0,193.0,0,1
GinaMontesP,840.0,921.0,0,1
victor_veh,58.0,312.0,0,1
mamorpla,158.0,494.0,4,2
KemikoCruz,466.0,830.0,0,1
lauramosciaro,66.0,201.0,0,1
desruralcat,2598.0,805.0,0,1
cafacl8,44.0,74.0,0,2
pixdealba,552.0,1524.0,0,1
cncuvenezuelau1,37.0,55.0,2,4
consensomercado,2909.0,1574.0,1,0
nicorl,365.0,587.0,0,1
CandiceWelsch,339.0,132.0,0,1
fderechomur,2519.0,2358.0,0,1
MMolinaMex,36.0,226.0,0,1
GedicJuan,9.0,4.0,0,1
UCNRevistas,71.0,121.0,1,0
annyslope,220.0,211.0,0,1
KrlaRuiz2,35.0,119.0,0,1
MariaMcmoreno,808.0,377.0,0,1
AntonioMarnGon1,17.0,499.0,0,1
CamaraCantabria,3385.0,526.0,1,1
luis_riffo,410.0,1005.0,0,1
patanachica,58.0,332.0,0,1
bichodelcesto,504.0,1107.0,0,1
azoubig,9556.0,9158.0,0,8
